Time,U_EN,V_EN,W_EN
115.775,65.555,0.4675,13.2725
115.8,66.2175,0.53,13.205
115.825,65.8525,-0.0875,14.2525
115.85,66.15,-0.25,14.86
115.875,66.3925,-0.24,15.1925
115.9,66.55,-0.0375,14.8775
115.925,66.2475,0.0125,14.885
115.95,66.215,-0.4125,15.5975
115.975,66.04,-0.68,15.29
116,65.3875,-0.6625,15.2425
116.025,64.97,-0.4725,15.405
116.05,64.6,-0.3375,15.1
116.075,64.5425,-0.255,15.09
116.1,64.7075,-0.0875,15.13
116.125,65.12,0.015,15.0175
116.15,65.125,0.285,15.415
116.175,66.0625,0.17,16.39
116.2,67.2275,0.0375,16.585
116.225,68.71,0.0125,16.415
116.25,69.9575,0.89,15.8625
116.275,70.4675,1.385,15.7525
116.3,71.16,1.6025,16.335
116.325,71.61,1.225,16.845
116.35,71.495,0.4275,17.095
116.375,71.5525,-0.2175,17.1225
116.4,71.3625,-0.76,17.3625
116.425,70.9425,-1.115,17.295
116.45,69.7075,-1.0275,17.385
116.475,68.8675,-0.77,17.5475
116.5,67.7425,-0.1425,16.69
116.525,66.2675,0.45,16.1175
116.55,65.59,0.8625,16.0475
116.575,64.805,0.88,15.855
116.6,64.4125,0.7225,15.9
116.625,64.5925,0.5725,16
116.65,64.905,0.225,15.435
116.675,65.035,-0.0025,14.8925
116.7,65.3975,-0.4425,15.245
116.725,65.7825,-0.445,15.46
116.75,65.425,0.195,15.2125
116.775,64.865,0.835,14.665
116.8,63.89,2.085,14.3225
116.825,63.7975,1.36,14.27
116.85,63.2725,0.315,14.6875
116.875,62.29,-0.595,15.0225
116.9,61.45,-1.3125,14.94
116.925,60.7925,-1.45,14.6325
116.95,60.5775,-1.555,14.605
116.975,59.9325,-1.135,13.6175
117,59.7025,-0.5325,13.5475
117.025,60.5725,0.245,14.135
117.05,61.29,0.38,13.895
117.075,61.94,0.3575,13.145
117.1,62.315,0.3,13.0225
117.125,63.16,0.0875,13.72
117.15,64.325,0.0625,13.2775
117.175,65,0.48,13.4425
117.2,65.7225,0.71,14.065
117.225,66.045,0.74,14.1925
117.25,66.805,0.4675,14.5275
117.275,67.7225,0.1875,14.9475
117.3,68.275,-0.0425,14.8975
117.325,68.33,-0.2525,15.5275
117.35,69.8325,-0.6325,16.93
117.375,70.0025,-1.1,17.1025
117.4,70.0825,-1.445,16.82
117.425,70.0775,-1.5625,16.155
117.45,69.71,-1.14,15.3025
117.475,69.1375,-0.6225,14.225
117.5,68.7075,-0.155,13.62
117.525,68.23,0.1175,12.975
117.55,67.8325,0.1375,13.1325
117.575,67.4725,0.185,13.3925
117.6,67.03,0.3425,13.48
117.625,67.035,0.385,13.82
117.65,67.3275,0.75,14.045
117.675,67.5275,0.6325,14.19
117.7,67.7675,0.4325,14.635
117.725,67.735,0.3625,14.3475
117.75,67.035,0.6125,13.74
117.775,66.96,0.7475,13.2875
117.8,66.2775,1.0725,12.835
117.825,65.915,0.975,12.625
117.85,65.5075,1.1875,12.8625
117.875,65.58,1.2525,12.9325
117.9,65.09,1.6075,13.3525
117.925,65.545,1.6925,13.9625
117.95,65.885,1.795,13.55
117.975,65.505,2.1325,13.4375
118,65.03,2.14,13.5075
118.025,65.5275,1.5925,13.72
118.05,65.1325,1.0375,12.755
118.075,64.795,0.3775,12.74
118.1,65.125,-0.175,12.8625
118.125,64.81,-0.4375,13.2125
118.15,64.9575,-0.995,13.785
118.175,65.135,-1.035,14.1975
118.2,65.33,-1.035,14.1525
118.225,65.435,-0.88,14.385
118.25,65.5525,-0.61,14.6075
118.275,65.4375,-0.1925,15.02
118.3,65.405,0.3175,14.6325
118.325,65.71,0.9525,14.8525
118.35,65.69,1.345,14.9825
118.375,65.43,1.905,14.715
118.4,65.0825,2.3825,14.2275
118.425,64.4025,2.785,13.795
118.45,64.1425,2.655,13.635
118.475,64.325,2.1,13.2325
118.5,64.365,1.295,13.0825
118.525,64.46,0.71,13.81
118.55,65.7375,0.1025,13.7675
118.575,65.7675,0.215,14.195
118.6,66.5,-0.3825,15.0525
118.625,66.8875,-1.315,15.93
118.65,66.8825,-1.9625,16.085
118.675,67.44,-2.275,16.24
118.7,68.4975,-2.4875,15.8775
118.725,68.71,-2.065,15.68
118.75,69.8175,-1.91,16.165
118.775,70.02,-1.575,15.475
118.8,69.9775,-1.2275,15.6525
118.825,69.7725,-0.5025,16.2625
118.85,69.6925,-0.04,16.325
118.875,68.9675,0.5025,16.4
118.9,68.3425,0.97,17.1175
118.925,68.09,1.1325,17.675
118.95,67.62,1.025,17.4975
118.975,66.83,0.8425,17.7325
119,66.465,0.0375,17.9625
119.025,66.3475,-0.465,17.1675
119.05,65.6225,-0.9325,16.3975
119.075,65.9125,-1.3275,16.5025
119.1,66.2975,-2.5625,15.3725
119.125,66.4975,-2.7775,14.6075
119.15,66.8775,-2.6875,14.58
119.175,67.4725,-2.2025,14.2675
119.2,67.4575,-1.26,14.4625
119.225,67.38,-0.1325,14.3625
119.25,67.425,0.4775,14.9925
119.275,67.5625,0.615,15.4275
119.3,67.15,0.45,15.8375
119.325,67.2625,-0.14,16.155
119.35,67.1575,-0.4975,15.7125
119.375,66.6375,-0.5125,14.3125
119.4,66.575,-0.5625,13.7775
119.425,66.0875,-0.1975,13.185
119.45,66.2825,0.0475,13.14
119.475,66.7925,0.2,13.5275
119.5,67.375,0.3375,13.92
119.525,68.225,0.4825,14.1525
119.55,69.715,0.265,14.8875
119.575,69.73,0.5275,16.35
119.6,70.5,0.47,16.62
119.625,70.695,0.5225,16.22
119.65,70.5475,0.555,16.015
119.675,70.1625,0.585,15.7275
119.7,69.745,0.7,15.2775
119.725,69.0975,0.91,14.2575
119.75,68.4175,0.4725,13.915
119.775,68.0475,-0.1675,14.2925
119.8,67.5975,-0.515,14.3175
119.825,66.68,-0.4575,13.91
119.85,65.465,-0.1775,13.4775
119.875,65.1975,-0.275,13.4175
119.9,65.37,-0.6475,14.495
119.925,65.295,-0.7725,14.875
119.95,64.78,-0.62,16.185
119.975,64.7325,-0.4,16.8675
120,64.5425,-0.365,17.145
120.025,64.4175,0.185,15.955
120.05,63.7775,0.6025,14.95
120.075,64.06,0.37,14.4575
120.1,64.56,-0.0325,13.6525
120.125,64.065,0.015,13.3125
120.15,64.095,0.0875,13.255
120.175,63.955,0.4325,13.1025
120.2,63.1775,1.085,12.7175
120.225,62.2575,1.03,12.4675
120.25,62.3575,0.7575,12.56
120.275,61.915,1.045,12.3625
120.3,61.635,1.4275,12.4425
120.325,61.865,1.67,12.37
120.35,62.4125,0.475,12.765
120.375,62.8275,-0.215,12.775
120.4,62.4325,-0.475,13.2325
120.425,62.685,-1.2525,13.7125
120.45,62.4325,-1.6525,13.7675
120.475,62.6225,-1.585,14.455
120.5,62.995,-0.6525,14.3825
120.525,62.8775,-0.305,13.66
120.55,62.625,-0.2625,14.2625
120.575,62.7925,-0.775,14.99
120.6,62.7625,-1.0425,15.3975
120.625,62.92,-1.08,16.0225
120.65,62.4275,-0.605,16.27
120.675,62.545,-0.2625,16.8025
120.7,62.2475,0.08,16.0225
120.725,61.8375,0.4625,16.195
120.75,61.7375,1.0875,16.34
120.775,61.0875,1.7575,16.5525
120.8,60.6375,1.855,16.985
120.825,60.6425,1.78,15.7575
120.85,60.7375,1.865,15.565
120.875,60.865,1.72,15.295
120.9,60.6575,1.6675,14.945
120.925,60.065,1.9875,13.9925
120.95,59.89,2.6425,13.5625
120.975,59.7025,3.0025,12.97
121,59.7075,3.0575,12.1475
121.025,59.7125,2.805,12.2175
121.05,59.7825,2.2625,12.0525
121.075,60.1125,1.53,12.2
121.1,60.7925,0.9875,12.4
121.125,61.195,0.4075,12.59
121.15,60.7375,0.4975,12.7675
121.175,60.6825,0.925,13.6825
121.2,60.3325,1.7,13.4375
121.225,60.3775,1.9575,13.17
121.25,60.9075,2.1275,12.7575
121.275,61.0175,1.805,12.35
121.3,61.1675,0.625,12.32
121.325,61.8725,-0.5375,11.855
121.35,61.8725,-1.155,11.1875
121.375,62.28,-1.8975,11.695
121.4,62.9225,-2.2725,12.5025
121.425,62.0075,-1.4925,12.6325
121.45,61.715,-0.825,13.17
121.475,61.6425,-0.3625,13.26
121.5,61.79,0.035,13.2275
121.525,61.915,0.54,12.865
121.55,61.3725,1.295,12.4
121.575,60.5675,1.82,12.715
121.6,60.7875,1.98,13.6625
121.625,60.9175,1.9775,13.4975
121.65,61.32,1.545,14.1025
121.675,62.2575,1.0075,14.945
121.7,62.22,1,15.78
121.725,62.2875,0.4375,15.195
121.75,62.4325,0.1925,14.9875
121.775,62.8075,-0.19,14.71
121.8,63.06,-0.49,14.475
121.825,63.5225,-0.795,14.18
121.85,64.015,-1.0575,13.34
121.875,64.495,-1.0475,12.35
121.9,63.7475,-0.4125,11.745
121.925,63.4275,-0.57,12.3675
121.95,63.225,-1.075,12.6925
121.975,62.8225,-1.245,12.7675
122,62.0625,-0.79,13.095
122.025,61.3225,-0.165,12.735
122.05,60.52,0.5775,12.2875
122.075,59.77,1.0675,12.4725
122.1,59.2525,1.2225,12.715
122.125,58.145,1.2,12.2775
122.15,58.265,1.215,12.37
122.175,58.245,0.545,12.285
122.2,58.6275,0.6,12.7975
122.225,58.9275,1.335,13.6775
122.25,59.0875,2.3175,14.055
122.275,59.4775,2.635,14.8775
122.3,60.1975,2.46,14.9075
122.325,60.4475,2.165,14.8375
122.35,61.66,1.3475,14.9225
122.375,62.3525,1.1375,15.0225
122.4,63.11,0.5375,14.87
122.425,63.38,-0.03,14.255
122.45,62.985,0.1825,13.27
122.475,62.395,0.32,12.985
122.5,62.5625,0.18,13.035
122.525,62.9,-0.1075,13.37
122.55,63.08,0.25,13.6725
122.575,62.9975,0.9975,13.9325
122.6,62.7075,1.695,15.115
122.625,63.1675,1.0925,15.3475
122.65,62.26,1.045,14.9825
122.675,61.6775,0.6425,15.02
122.7,61.2375,0.23,14.79
122.725,60.3925,0.0625,14.2975
122.75,59.8375,-0.155,14.0575
122.775,59.3425,-0.1325,14.2875
122.8,59.0975,-0.2475,13.3375
122.825,58.49,0.33,12.67
122.85,58.905,0.3975,13.325
122.875,59.04,0.14,13.46
122.9,59.17,0.13,13.9575
122.925,59.0725,0.435,14.805
122.95,59.3825,0.5175,14.98
122.975,59.8275,0.7025,14.35
123,60.305,0.8925,13.0975
123.025,60.7525,0.455,11.89
123.05,60.835,-0.0875,11.1725
123.075,60.55,-0.3075,10.47
123.1,60.2725,-0.635,11.075
123.125,60.0775,-0.495,12.205
123.15,60.225,-0.525,12.7
123.175,60.23,-0.285,13.3375
123.2,59.69,0.585,13.4475
123.225,60.5675,0.8025,13.46
123.25,60.5975,1.185,13.82
123.275,60.5675,1.2225,14.2375
123.3,60.5125,1.0775,14.3375
123.325,59.6125,1.425,14.4425
123.35,58.98,1.7375,13.935
123.375,58,2.185,14.19
123.4,57.665,2.21,13.95
123.425,57.925,1.745,13.51
123.45,57.9825,1.41,13.135
123.475,57.74,1.26,14.11
123.5,58.0775,0.99,14.82
123.525,58.4,0.865,14.795
123.55,59.4475,0.6625,15.6275
123.575,59.815,0.6375,15.52
123.6,60.0925,0.9925,15.7575
123.625,60.48,0.6875,16.1425
123.65,61.05,0.6025,16.82
123.675,61.745,0.4875,16.8475
123.7,61.365,0.6175,16.4575
123.725,61.4575,0.4675,16.68
123.75,61.4125,0.0875,16.3275
123.775,60.6725,-0.0775,15.6825
123.8,60.2025,-0.2925,15.0025
123.825,59.575,-0.245,15.1675
123.85,59.5975,-0.23,15.34
123.875,59.385,-0.085,15.23
123.9,59.0975,0.0625,15.255
123.925,59.685,0.2175,15.3125
123.95,60.6775,0.3475,14.8325
123.975,60.8175,1.02,15.085
124,61.73,1.0775,15.645
124.025,62.67,0.13,14.9775
124.05,62.4,-0.1975,15.1975
124.075,62.8625,-0.7725,15.4825
124.1,63.535,-1.15,15.1675
124.125,62.875,-0.2275,15.435
124.15,63.05,0.4325,15.8025
124.175,63.1,0.5575,15.0975
124.2,62.945,0.245,14.62
124.225,62.415,0.18,14.455
124.25,62.3325,0.1575,13.7075
124.275,60.9025,0.33,13.25
124.3,59.7875,0.415,13.3675
124.325,58.58,0.6725,12.6225
124.35,56.63,1.65,12.3375
124.375,55.8325,2.2275,12.8725
124.4,56.565,1.9775,12.8225
124.425,57.5575,3.125,12.585
124.45,57.905,2.64,14.0425
124.475,59.1225,1.5175,13.135
124.5,59.25,0.865,12.635
124.525,59.7125,0.4525,13.17
124.55,60.31,0.44,13.7375
124.575,60.335,0.7325,13.83
124.6,60.185,0.79,14.435
124.625,60.8175,0.41,14.2175
124.65,61.08,-0.015,14.175
124.675,61.395,-0.415,14.0775
124.7,61.4825,-0.805,13.7175
124.725,61.5425,-1.035,13.415
124.75,61.9325,-1.515,12.81
124.775,61.5575,-1.335,12.455
124.8,60.9575,-0.435,12.9075
124.825,60.33,0.9025,12.8375
124.85,59.9975,1.8025,13.65
124.875,60.045,1.8675,14.245
124.9,60.2975,1.38,14.7925
124.925,61.05,0.98,15.365
124.95,61.665,-0.0825,15.5225
124.975,61.76,-0.2775,15.8425
125,61.98,-0.2325,15.605
125.025,62,-0.3625,15.3425
125.05,61.345,-0.385,14.9025
125.075,61.18,-0.8025,15.0975
125.1,61.48,-1.455,14.0125
125.125,61.68,-1.5825,12.7125
125.15,61.5625,-1.3,12.07
125.175,60.88,-0.6475,12.255
125.2,60.6225,-0.34,12.1275
125.225,60.33,-0.1575,12.285
125.25,59.645,0.7225,12.445
125.275,59.1775,1.39,12.9675
125.3,58.74,1.875,12.28
125.325,58.6025,2.2225,11.955
125.35,58.7975,2.4325,11.43
125.375,58.8625,2.5,11.715
125.4,58.5975,1.005,11.725
125.425,59.1675,0.07,11.9625
125.45,59.6025,-0.1125,12.435
125.475,59.48,-0.22,12.39
125.5,59.2975,-0.875,12.465
125.525,59.4925,-1.2025,12.8325
125.55,59.665,-1.1525,12.0325
125.575,59.0925,-0.49,12.16
125.6,59.5225,0.0175,13.135
125.625,60.2175,0.25,12.89
125.65,60.69,0.9375,13.575
125.675,61.4875,1.4675,14.39
125.7,61.8975,2.1975,14.295
125.725,61.0725,2.1,12.7975
125.75,60.1275,2.205,12.7275
125.775,59.4425,2.425,13.075
125.8,59.3225,2.3425,12.5075
125.825,59.0725,2.2675,13.25
125.85,59.97,1.61,13.7725
125.875,60.585,0.8975,14.065
125.9,61.4025,1.06,14.9475
125.925,61.43,1.3075,14.2825
125.95,61.53,1.35,13.78
125.975,62.4025,1.0575,13.1175
126,62.4275,1.135,12.35
126.025,62.2225,1.38,12.1625
126.05,62.6,1.6325,11.8525
126.075,62.0475,2.075,11.72
126.1,62.0275,2.1725,12.035
126.125,61.5675,2.5325,12.32
126.15,61.18,3.0425,13.1425
126.175,60.0175,3.3175,14.4575
126.2,59.7625,2.7425,14.69
126.225,60.03,1.5925,15.04
126.25,60.2025,0.92,15.955
126.275,60.5925,0.5125,16.27
126.3,60.0125,0.6625,16.2525
126.325,59.4475,1.5775,15.6675
126.35,58.13,2.8875,14.995
126.375,57.4875,2.66,14.2775
126.4,57.325,1.82,14.14
126.425,57.795,0.5775,14.1325
126.45,58.015,-0.315,14.0875
126.475,58.3475,-0.62,13.9325
126.5,58.535,-0.4375,13.4875
126.525,58.75,-0.25,12.625
126.55,58.205,0.1225,12.34
126.575,57.085,0.5225,12.38
126.6,56.7675,0.7225,13.5475
126.625,56.9025,0.59,14.035
126.65,56.4625,0.69,14.675
126.675,56.7525,0.805,15.265
126.7,56.745,0.51,14.89
126.725,57.16,0.045,15.1125
126.75,57.5025,-0.12,14.8725
126.775,57.7275,-0.245,14.56
126.8,57.6275,-0.245,13.715
126.825,56.4925,0.0375,13.0625
126.85,56.54,0.2925,13.2425
126.875,56.195,0.5425,13.8475
126.9,56.0075,0.65,14.1625
126.925,55.9675,0.84,14.555
126.95,55.84,1.1275,14.835
126.975,56.26,1.5175,14.415
127,56.575,1.3325,14.22
127.025,56.47,1.715,13.225
127.05,56.265,2.345,12.3775
127.075,56.75,2.375,12.025
127.1,56.32,2.3375,11.4825
127.125,56.3525,1.99,12.03
127.15,56.935,1.27,12.615
127.175,57.2125,0.4375,13.3925
127.2,57.0825,-0.255,13.33
127.225,56.5975,-0.645,14.215
127.25,56.765,-0.7125,15.695
127.275,56.715,-0.425,15.6025
127.3,56.625,0.1,15.9675
127.325,56.295,0.79,16.1575
127.35,56.1925,1.115,16.055
127.375,56.2575,1.1125,15.72
127.4,56.0275,1.365,15.665
127.425,55.915,1.5875,15.9425
127.45,56.085,1.465,15.32
127.475,55.9825,1.06,14.8725
127.5,57.37,0.46,14.2775
127.525,58.2775,0.6225,14.1175
127.55,59.06,0.8175,14.4075
127.575,59.365,0.735,14.245
127.6,59.045,0.57,14.97
127.625,59.8875,-0.375,14.7225
127.65,59.575,-0.535,13.77
127.675,59.745,-0.97,14.1125
127.7,60.195,-1.46,14.26
127.725,59.7775,-1.045,14.53
127.75,59.4525,-0.7025,14.55
127.775,58.18,0.08,14.58
127.8,58.14,0.3925,15.325
127.825,57.6875,1.1825,15.0925
127.85,57.27,1.6975,14.5375
127.875,57.215,1.835,13.79
127.9,57.51,1.5175,12.7675
127.925,58.1625,0.3,11.97
127.95,58.75,0.25,12.655
127.975,58.4125,0.595,13.81
128,58.0475,0.8625,14.7075
128.025,57.9025,0.9025,14.93
128.05,57.255,1.0625,15.36
128.075,57.3675,0.915,14.9575
128.1,56.91,0.775,14.0875
128.125,56.43,1.21,13.265
128.15,56.015,1.2975,13.7675
128.175,54.7125,1.4575,13.3175
128.2,53.065,1.4725,12.43
128.225,52.9,1.1925,11.97
128.25,52.7675,1.2175,10.945
128.275,52,1.7075,9.4775
128.3,51.565,1.625,10.785
128.325,52.345,0.525,11.4425
128.35,52.9575,0.04,12.1375
128.375,54.005,-0.505,12.69
128.4,55.165,-1.625,13.4525
128.425,56.11,-2.7325,13.46
128.45,56.6675,-3.4225,13.46
128.475,56.9125,-3.3,13.49
128.5,57.2,-2.67,12.47
128.525,57.0725,-1.555,12.0125
128.55,57.5775,-0.66,12.5625
128.575,57.85,-0.065,12.125
128.6,57.8625,0.2175,11.97
128.625,57.82,0.3225,11.4325
128.65,58.0775,0.1475,10.8575
128.675,56.78,-0.34,11.2
128.7,56.1875,-0.615,11.66
128.725,55.27,-0.2925,11.1875
128.75,54.45,-0.2575,10.71
128.775,54.3775,-0.1475,11.2325
128.8,54.835,-0.0525,11.135
128.825,54.625,0.22,11.495
128.85,54.875,-0.05,11.6
128.875,54.88,-0.7,10.945
128.9,54.8375,-1.66,11.6125
128.925,55.565,-2.8775,12.085
128.95,55.765,-3.5725,11.5025
128.975,55.59,-3.5925,12.05
129,55.5225,-3.1825,12.5375
129.025,55.1675,-2.5575,12.8725
129.05,54.62,-2.045,12.46
129.075,54.1725,-1.8425,11.995
129.1,53.9075,-0.9725,12.24
129.125,53.355,-1.5875,11.8275
129.15,53.4075,-2.1075,10.7075
129.175,53.095,-1.84,9.865
129.2,53.035,-1.7975,9.855
129.225,53.1575,-1.745,9.995
129.25,52.4525,-1.0625,10.0075
129.275,51.14,1.2025,11.2825
129.3,50.9325,2.3825,12.095
129.325,50.425,2.93,11.4225
129.35,49.7775,2.955,11.48
129.375,49.58,2.6825,11.1625
129.4,49.435,2.23,10.3425
129.425,49.58,0.965,10.825
129.45,50.605,-0.29,12.5225
129.475,50.9075,-1.1075,12.6325
129.5,51.035,-1.4925,12.21
129.525,51.5175,-2.0425,10.8975
129.55,52.6,-3.285,9.7225
129.575,53.0875,-3.615,10.305
129.6,53.895,-3.455,10.275
129.625,54.5425,-2.3675,10.91
129.65,55.4775,-0.81,12.04
129.675,55.6675,0.6525,11.93
129.7,54.9125,0.72,12.1325
129.725,54.1025,0.5825,12.8025
129.75,54.43,0.185,13.5225
129.775,54.35,0.085,13.945
129.8,54.4475,0.18,14.8175
129.825,54.31,0.405,15.5075
129.85,54.165,0.6625,16.105
129.875,53.8025,1.2525,16.7525
129.9,53.705,1.1875,17.335
129.925,54.6225,0.505,17.155
129.95,54.8575,0.4575,16.5075
129.975,54.165,0.84,16.9075
130,54.3575,1.125,16.95
130.025,53.85,1.5475,16.595
130.05,53.6075,0.9175,16.6825
130.075,54.32,-0.5125,17.1425
130.1,54.505,-2.435,16.795
130.125,54.89,-3.3625,16.075
130.15,55.1775,-3.9675,15.4275
130.175,55.72,-3.6525,14.505
130.2,55.33,-2.85,13.49
130.225,55.6225,-2.3,13.2825
130.25,55.665,-1.895,12.1475
130.275,55.025,-1.38,11.8575
130.3,54.315,-0.65,12.8775
130.325,53.2725,0.6125,13.2125
130.35,52.655,1.4825,12.995
130.375,52.45,1.94,12.925
130.4,52.22,2.4025,13.32
130.425,52.0925,3.085,13.8325
130.45,52.3625,3.2675,13.925
130.475,51.94,3.435,14.3975
130.5,51.2275,3.535,13.875
130.525,50.43,3.625,14.35
130.55,50.59,3.48,14.5225
130.575,50.92,2.3425,14.66
130.6,50.87,1.6375,15.655
130.625,51.6675,0.4925,15.955
130.65,52.625,-0.1775,15.35
130.675,52.79,0.0425,14.91
130.7,52.195,0.175,15.095
130.725,52.41,0.205,14.0225
130.75,52.17,-0.2225,13.1875
130.775,51.6575,0.2175,13.7325
130.8,51.7825,0.8325,13.565
130.825,51.1675,1.8475,13.4325
130.85,51.1475,2.2125,13.9975
130.875,52.2825,2.21,14.4625
130.9,53.545,0.965,15.6925
130.925,53.455,0.5775,16.0825
130.95,54.5775,0.3325,14.9375
130.975,54.3175,0.7575,13.4
131,53.7925,0.77,13.0075
131.025,54.0675,0.395,12.74
131.05,53.675,-0.4675,12.0425
131.075,54.485,-0.4975,12.8425
131.1,54.03,1.1775,12.9875
131.125,53.6875,1.83,12.6025
131.15,53.6425,1.3875,12.575
131.175,53.475,0.2775,12.395
131.2,53.7775,-1.0075,12.7425
131.225,53.73,-1.515,12.68
131.25,53.3575,-1.415,13.3675
131.275,53.0425,-0.9375,14.22
131.3,52.095,-0.0025,14.1075
131.325,51.1275,0.785,14.1475
131.35,50.68,0.9375,14.19
131.375,50.4,0.6425,13.505
131.4,50.1325,0.1575,13.03
131.425,50.955,-1.0325,13.11
131.45,51.7325,-1.4325,13.4375
131.475,52.9075,-1.7025,13.215
131.5,52.5175,-1.365,13.2725
131.525,51.9875,0.1475,13.47
131.55,52.0725,1.6925,13.6525
131.575,52.8175,1.2575,12.6725
131.6,52.73,1.6525,13.28
131.625,53.18,1.5225,14.22
131.65,52.8975,1.2025,13.51
131.675,53.17,0.7625,13.0475
131.7,53.58,0.2775,13.5075
131.725,54.3125,-0.32,13.835
131.75,54.7775,-1.0475,13.8925
131.775,55.03,-1.6125,14.1975
131.8,55.7725,-1.865,14.67
131.825,55.6025,-1.2775,15.2825
131.85,55.225,-0.29,15.68
131.875,55.135,0.0525,15.9925
131.9,55.105,0.485,15.5975
131.925,54.4875,1.1275,15.52
131.95,55.0725,1.5225,15.485
131.975,55.67,1.4225,15.655
132,56.1,0.25,14.54
132.025,56.62,-0.6,15.9325
132.05,56.81,-0.765,15.585
132.075,57.6425,-0.41,15.1025
132.1,57.8275,-0.415,14.965
132.125,57.94,-0.2375,14.4775
132.15,57.405,0.03,15.35
132.175,57.5325,-0.1725,16.0825
132.2,57.25,-0.02,15.92
132.225,57.0525,0.1,15.305
132.25,57.225,0.0275,15.065
132.275,57.4925,0.28,13.57
132.3,56.5175,0.945,13.0275
132.325,56.16,1.145,14.025
132.35,54.945,1.755,14.245
132.375,53.78,2.95,15.14
132.4,53.405,3.0525,15.1475
132.425,53.9825,2.8875,15.5075
132.45,53.99,2.9425,15.4475
132.475,54.8575,2.4725,15.925
132.5,55.43,1.8575,15.3225
132.525,54.4075,1.6925,14.5275
132.55,55.055,0.7775,12.8275
132.575,54.435,0.5975,12.3975
132.6,54.6275,0.5225,11.9725
132.625,54.035,0.5825,12.1775
132.65,53.655,-0.335,13.71
132.675,53.8275,-1.4825,14.9125
132.7,53.755,-1.9925,15.125
132.725,53.6025,-1.6125,14.7775
132.75,52.9175,-0.3275,14.55
132.775,52.6075,0.67,13.99
132.8,52.9075,1.315,12.9675
132.825,52.315,1.77,12.8525
132.85,51.8775,1.8,12.825
132.875,51.475,1.8,12.74
132.9,50.535,1.665,12.73
132.925,50.46,1.0725,12.895
132.95,50.745,1.27,12.8975
132.975,50.84,1.6075,13.13
133,51.8675,1.7475,13.7975
133.025,53.5925,1.6675,14.8
133.05,54.415,0.9925,15.17
133.075,54.4975,0.7575,15.5
133.1,54.4225,0.4375,16.09
133.125,54.335,-0.0775,16.1675
133.15,53.2825,-0.3225,15.97
133.175,53.4025,-0.835,16.335
133.2,53.22,-0.87,16.59
133.225,52.67,-1.555,16.8575
133.25,53.03,-1.3375,17.2725
133.275,52.5275,-0.4425,17.295
133.3,52.8075,-0.3125,17.9675
133.325,52.935,-0.265,17.31
133.35,52.7825,-0.1625,17.5625
133.375,53.495,0.485,17.6075
133.4,53.3925,0.605,16.9475
133.425,53.41,0.2,16.3625
133.45,53.43,-1.2675,16.09
133.475,53.475,-2.0875,16.2525
133.5,53.065,-1.87,15.6175
133.525,52.275,-0.78,15.9
133.55,52.0475,0.565,15.79
133.575,52.64,1.3975,15.94
133.6,53.72,2.1675,14.8
133.625,54.925,1.5625,14.245
133.65,56.0775,1.1075,14.1325
133.675,56.8875,0.2475,13.585
133.7,57.3075,-0.5725,14.2525
133.725,57.2325,-1.1775,14.7525
133.75,57.0875,-1.425,14.8675
133.775,56.445,-1.585,14.655
133.8,55.7575,-2.1275,13.8
133.825,54.5875,-1.9625,13.5775
133.85,54.8475,-1.9275,13.915
133.875,54.4175,-1.92,13.98
133.9,54.445,-1.7025,15.41
133.925,54.2775,0.205,16.0675
133.95,54.335,1.4975,15.2625
133.975,53.4775,2.1075,14.32
134,52.4025,2.4875,13.585
134.025,52.4375,1.76,13.8075
134.05,53.0025,1.68,14.2975
134.075,52.91,1.9475,15.1825
134.1,52.315,1.655,15.05
134.125,52.2825,1.385,14.87
134.15,53.1375,0.35,15.0675
134.175,52.9925,-0.335,14.2975
134.2,53.5775,-1.0975,14.91
134.225,54.415,-2.2725,14.6
134.25,54.22,-2.365,14.3675
134.275,54.37,-2.0025,15.53
134.3,54.6775,-1.3825,15.9575
134.325,54.255,-0.7675,15.435
134.35,54.065,-0.5025,15.93
134.375,53.755,-0.5725,15.3525
134.4,53.3325,-0.735,13.7925
134.425,53.5875,-1.18,12.9925
134.45,52.88,-0.7575,13.0525
134.475,52.1675,-0.065,12.965
134.5,52.0375,0.495,12.56
134.525,51.52,2.1475,12.8325
134.55,51.4,2.2,12.545
134.575,50.965,1.9825,13.1
134.6,51.12,1.5975,13.605
134.625,50.995,1.255,13.485
134.65,50.25,1.145,13.92
134.675,50.5525,0.275,14.0275
134.7,50.275,-0.11,14.43
134.725,50.3125,-0.5475,15.72
134.75,50.9975,-0.985,16.3875
134.775,51.3075,-1.135,17.165
134.8,52.245,-1.0475,17.615
134.825,52.63,-1.0925,17.0625
134.85,53.7025,-0.69,16.25
134.875,53.855,0.42,16.33
134.9,53.1775,2.175,17.995
134.925,52.9925,2.1875,18.765
134.95,52.045,2.005,19.5375
134.975,51.435,1.3125,19.08
135,51.4,1.2525,19.52
135.025,52.3025,1.5025,19.055
135.05,52.1775,0.7475,18.38
135.075,51.7625,-0.2925,18.305
135.1,52.1475,-0.8725,18.2275
135.125,52.1525,-0.09,16.7825
135.15,51.4775,1.1175,16.6375
135.175,51.9525,1.965,17.09
135.2,52.8625,1.84,16.955
135.225,52.5675,1.3025,16.7125
135.25,52.035,0.81,17.3275
135.275,52.4425,0.41,16.7125
135.3,52.4575,0.31,15.6775
135.325,53.015,-0.1175,15.865
135.35,52.725,-0.135,15.8625
